Date,Company/Brand,Founded,HeadQuarter,Founders,Investor,Amount($),Stage,Year,Sector
2021-04-23,Udayy,2019,Gurugram,"Saumya Yadav, Mahak Garg, Karan Varshney",Alpha Wave Incubation,2500000.0,Seed,2021,Education
2021-04-23,Arbo Works,2021,California,Caesar Sengupta,Sequoia Capital,169032154.0,Seed,2021,Technology
2021-04-23,TRDR,2020,Bangalore,Ricky Jacob,"Kunal Shah, Snehal Fulzele",150000.0,Seed,2021,Finance
2021-04-23,FloBiz,2019,Bangalore,Rahul Raj,Elevation Capital,10000000.0,Series A,2021,Technology
2021-04-24,Ultraviolette,2021,Bangalore,"Subramaniam Narayan, Niraj Rajmohan","TVS Motor, Zoho",150000000.0,Series C,2021,Automotive
2021-04-24,Zetwerk,2018,Bangalore,Amrit Acharya,TradeCred,600000000.0,Seed,2021,Automotive
2021-04-25,Sterling Accuris Wellness,2016,Ahmedabad,Girish Patel,Morgan Stanley Private Equity Asia,30000000.0,Seed,2021,Automotive
2021-04-25,SmartCoin,2016,Bangalore,"Jayant Upadhyay, Amit Chandel, Rohit Garg","Northern Arc, Vivriti Capital",10000000.0,Seed,2021,FinTech
2021-04-25,MFine,2017,Bangalore,"Ajit Narayanan, Ashutosh Lawania, Prasad Kompalli","Blockchain Capital, SBI Ven Capital",16000000.0,Seed,2021,Automotive
2021-04-26,Meddo,2018,Gurugram,Saurabh Kochhar,"growX ventures, Venture Gurukool",3000000.0,Pre-series A,2021,Automotive
2021-04-26,Ninety One,2015,Ahmedabad,"Sachin Chopra, Vishal Chopra",A91 Partners,30000000.0,Series A,2021,Consumer Services
2021-04-27,BeepKart,2020,Bangalore,"Hemir Doshi, Abhishek Saraf","Stellaris Venture Partners, Chiratae Ventures",3000000.0,Seed,2021,Automotive
2021-04-27,Evenflow Brands,2020,Mumbai,"Utsav Agarwal, Pulkit Chhabra",Inflection Point Ventures,500000.0,Seed,2021,Consumer Services
2021-04-27,StackBOX,2016,Bangalore,"Shanmukha Boora, Sabyasachi Bhattacharjee","Ecosystem Ventures, CMM group",1200000.0,Seed,2021,Logistics
2021-04-27,Green Cure,2015,Delhi,Sanchit Garg,Venture Catalysts,169032154.0,Pre-series A,2021,Automotive
2021-04-27,Porter,2014,Bangalore,"Pranav Goel, Uttam Digga, Vikas Choudhary","Tiger Global, Vitruvian Partners",100000000.0,Series E,2021,Logistics
2021-04-28,Akudo,2020,Bangalore,"Lavika Aggarwal, Sajal Khanna, Jgaveer Gandhi","Y Combinator, JAFCO Asia, Incubate Fund India, marquee angels",4200000.0,Seed,2021,Finance
2021-04-28,Lysto,2021,Bangalore,Sadiq Ahamed,BEENEXT,3000000.0,Seed,2021,FinTech
2021-04-28,Fampay,2019,Bangalore,"Kush Taneja, Sambhav Jain","Greenoaks Capital, Elevation Capital",38000000.0,Series A,2021,FinTech
2021-04-29,Nexprt,2020,Delhi,Harsha Vardhan K,Titan Capital,2000000.0,Seed,2021,Consumer Services
2021-04-29,ElectricPe,2021,Bangalore,"Avinash Sharma, Raghav Rohila","Blume Ventures, Micelio Fund",3000000.0,Seed,2021,Energy
2021-04-29,WiT-ACE,2020,Gurugram,Anuranjita Kumar,CitiusTech,1000000.0,Seed,2021,Other
2021-04-30,Zypp Electric,2017,Gurugram,"Akash Gupta, Rashi Agarwal","9Unicorns, Anthill Ventures",7000000.0,Series A,2021,Logistics
2021-05-01,FRAAZO,2020,Mumbai,"Atul Kumar, Aashish Krishnatre","Sixth Sense Ventures, NABVENTURES",11000000.0,Series A,2021,Consumables
2021-05-02,Kohbee,2019,Bangalore,"Rohan Sinha, Shashwat Aditya","Ankit Mehrotra, Saurabh Aggarwal",235000.0,Pre-seed,2021,Other
2021-05-02,KIWI,2020,Delhi,"Imran Ladiwala, Mishu Ahluwalia","PointOne Capital, Core91 VC",250000.0,Seed,2021,Technology
2021-05-02,MyGlamm,2015,Mumbai,Darpan Sanghvi,Bessemer Venture Partners,20000000.0,Series C,2021,Wellness/Beauty
2021-05-02,MPL,2018,Bangalore,"Sai Srinivas Kiran GV, Shubh Malhotra",Legatum Capital,169032154.0,Series E,2021,Other
2021-05-03,Zorro,2021,Gurugram,"Jasveer Singh, Abhishek Asthana, Deepak Kumar","Vijay Shekhar Sharma, Ritesh Agarwal, Ankiti Bose",32000000.0,Seed,2021,Technology
2021-05-03,Rubix Data Sciences,2018,Mumbai,Mohan Ramaswamy,Inflection Point Ventures,800000.0,Seed,2021,Technology
2021-05-03,Beco,2018,Mumbai,"Aditya Ruia, Akshay Varma, Anuj Ruia",Climate Angels Fund,500000.0,Seed,2021,Consumer Services
2021-05-04,Advantage Club,2014,Mumbai,"Sourabh Deorah, Smiti Bhatt Deorah","Y Combinator, Broom Ventures, Kunal Shah",1700000.0,Seed,2021,Technology
2021-05-04,PingoLearn,2021,Pune,"Mohit Menghani, Shubham Maheshwari","Titan Capital, Haresh Chawla, AngelList Syndicate",200000.0,Seed,2021,Other
2021-05-05,FarMart,2015,Gurugram,"Alekh Sanghera, Mehtab Singh Hans",Matrix Partners India,10000000.0,Series A,2021,Agriculture
2021-05-05,Furlenco,2012,Bangalore,Ajith Karimpana,BlackSoil Capital,2000000.0,Seed,2021,Real Estate
2021-05-05,Braingroom,2015,Chennai,"Madhula Sathyamoorthy, Naliene Ramasamy, Kalaiarsi Periasamy","IAN, Social Alpha, Startup Oasis",200000.0,Seed,2021,Education
2021-05-05,Onelife,2019,Mumbai,Gaurav Aggarwal,Wipro venture capital arm,169032154.0,Seed,2021,Automotive
2021-05-05,MetroRide,2020,Bangalore,"Girish Nagpal, Kaaman Agarwal",Inflection Point Ventures,169032154.0,Seed,2021,Logistics
2021-05-07,AyuRythm,2017,Bangalore,Abhilesh Gupta,SucSEED Indovation Fund,169032154.0,Seed,2021,Automotive
2021-05-07,Auric,2017,Delhi,Deepak Agarwal,Venture Catalysts,2000000.0,Pre-series A,2021,Automotive
2021-05-07,TechEagle,2015,Gurugram,Vikram Singh Meena,India Accelerator,500000.0,Seed,2021,Logistics
2021-05-09,Toothsi,2018,Mumbai,"Dr Arpi Mehta, Dr Pravin Shetty, Dr Manjul Jain, Dr Anirudh Kale",Think Investments,5000000.0,Series A,2021,Automotive
2021-05-09,FypMoney,2021,Gurugram,Kapil Banwari,"Liberatha Kallat, Mukesh Yadav, Dinesh Nagpal",2000000.0,Seed,2021,FinTech
2021-05-09,PurpleTutor,2019,Mumbai,"Gaurav Perti, Yatish Gupta",IvyCap Ventures,300000.0,Seed,2021,Education
2021-05-09,TurboHire,2019,Hyderabad,Deepak Agrawal,"Arcilla, Samir Khosla",169032154.0,Seed,2021,Technology
2021-05-10,Vidyakul,2017,Gurugram,"Tarun Saini, Gaurav Singhvi",We Founder Circle,500000.0,Bridge,2021,Education
2021-05-10,Kredent,2008,Kolkata,"Vineet Patawari, Vivek Bajaj, Vinay Pagaria",Kotak Securities,1000000.0,Seed,2021,Education
2021-05-10,Slice,2016,Bangalore,Rajan Bajaj,"Northern Arc Capital, Niyogin Fintech Limited, Credit Saison India, Vivriti Capital",10000000.0,Seed,2021,Finance
2021-05-10,Learn4o Technology,2020,Jaipur,Kamal Kant Gupta,IAN,169032154.0,Seed,2021,Other
2021-05-11,Dunzo,2015,Bangalore,"Ankur Aggarwal, Dalvir Suri, Kabeer Biswas, Mukund Jha","Lightbox, Evolvence India Fund",40000000.0,Series E,2021,Other
2021-05-11,Zoko,2016,Bangalore,"Arjun Paul, Aromal Sivadasan",Y Combinator,140000000.0,Seed,2021,Technology
2021-05-12,Probus,2017,Delhi,"Anand Singh, Ankit Vaish, Sunny Kumar Jadoon",Unicorn India Ventures,500000.0,Bridge,2021,Technology
2021-05-12,Questt,2020,Gurugram,"Akhil, Mohsin M, Rohit Pande",Celesta Capital,6750000.0,Series A,2021,Education
2021-05-13,Lendingkart,1999,Gujarat,"Harshvardhan Lunia, Mukul Sachan","Bertelsmann India Investments, Fullerton Financial Holdings",15000000.0,Debt,2021,FinTech
2021-05-13,CoffeeMug.ai,2020,Delhi,"Abhishek Sharma, Dipti Tandon","Paradigm Shift Capital, AngelList India",620000.0,Pre-seed,2021,Technology
2021-05-13,FloCareer,2018,Bangalore,"Mohit Jain,  Mehul Bhatt",Data Point Capital,5700000.0,Series A,2021,Technology
2021-05-13,Cuvette Tech,2020,Bangalore,"Atul Singhal, Sudhanshu Singh","Varun Alagh, Harish Daiya",1800000.0,Seed,2021,Other
2021-05-13,Qoohoo,2020,Bangalore,"Vimal Singh Rathore, Aseem Gupta",Angel investors,800000.0,Seed,2021,Other
2021-05-13,MediBuddy,2000,Bangalore,"Satish Kannan, Enbasekar","Stride Ventures, InnoVen Capital",3000000.0,Seed,2021,Automotive
2021-05-14,PlanetSpark,2017,Gurugram,"Maneesh Dhooper, Kunal Malik","Binny Bansal, Deep Kalra, Dr Ashish Gupta, Gokul Rajaram, Shirish Nadkarni",13000000.0,Series B,2021,Education
2021-05-14,Unnati,2019,Noida,"Amit Sinha, Ashok Prasad","Incofin, NabVentures, Orios",7000000.0,Series A,2021,FinTech
2021-05-14,Anar Business Community,2020,Mumbai,"Nishank Jain, Sanjay Bhat","Titan Capital, First Cheque",169032154.0,Seed,2021,Technology
2021-05-14,The Viral Fever,2012,Mumbai,Arunabh Kumar,BlackSoil,2000000.0,Seed,2021,Media/Entertainment
2021-05-14,Hypto,2018,Chennai,"Abhishek Rajagopal, Aravind Sriraman, Tholkappiyan Velavan",Stellaris Venture Partners,3000000.0,Seed,2021,Technology
2021-05-15,CareerNinja,2017,Mumbai,Shronit Ladhaniai,Unitus Ventures,169032154.0,Seed,2021,Education
2021-05-15,Answer Genomics,2019,Bangalore,Rahul Ranganathan,"India Accelerator, Lyxel&Flamingo",169032154.0,Seed,2021,Automotive
2021-05-15,Nazara Technologies,2000,Mumbai,Nitish Mittersain,"Plutus Wealth Management, Turtle Entertainment",10000000.0,Seed,2021,Gaming
2021-05-16,Earth Rhythm,2020,Gurugram,Harini Sivakumar,Anicut Angel Fund,1200000.0,Seed,2021,Wellness/Beauty
2021-05-16,Nalanda Learning,2011,Kolkata,Tamal Mukherjee,Aavishkaar Capital,5000000.0,Seed,2021,Education
2021-05-16,OZiva,2016,Mumbai,"Aarti, Mihir Gadani","F-Prime Capital, Eight Roads Ventures India",12000000.0,Series B,2021,Automotive
2021-05-16,Lead School,2012,Mumbai,"Smita Deorah, Sumeet Mehta","GSV Ventures, Westbridge Capital",30000000.0,Series D,2021,Education
2021-05-17,Edukemy,2020,Noida,Chandrahas Panigrahi,"Auxano, Falcon5",2000000.0,Pre-series A,2021,Education
2021-05-17,MasterChow,2020,Bangalore,"Vidur Kataria, Sidhanth Madan",WEH Ventures,461000.0,Seed,2021,Agriculture
2021-05-17,CredRight,2016,Hyderabad,Neeraj Bansal,"9Unicorns, Spearhead Capital, Venture Catalysts",2700000.0,Seed,2021,Finance
2021-05-17,Phi Commerce,2015,Pune,"Anil Sharma, Jose Thattil, Rajesh Londhe, Tushar Shankar","Yatra Angel Network, BEENEXT",4000000.0,Series A,2021,FinTech
2021-05-17,Progcap,2016,Delhi,"Pallavi Shrivastava, Himanshu Chandra",Tiger Global,30000000.0,Series C,2021,FinTech
2021-05-17,Knackit,2019,Bangalore,"Pranjal Kumar, Akanksha Bhardwaj",Jyoti Bansal,100000.0,Seed,2021,Technology
2021-05-18,Leena AI,2015,Gurugram,"Mayank Goyal, Anand Prajapati",Bessemer Venture Partners,30000000.0,Series B,2021,Technology
2021-05-19,NIRAMAI,2016,Bangalore,Geetha Manjunath,CDC Group,169032154.0,Seed,2021,Automotive
2021-05-19,Zoomcar,2012,Bangalore,Greg Moran,SternAegis Ventures,92000000.0,Seed,2021,Logistics
2021-05-19,LeadSquared,2011,Bangalore,Nilesh Patel,International Finance Corporation,169032154.0,Seed,2021,Technology
2021-05-20,Eupheus,2017,Delhi,"Amit Kapoor, Rohit Dhar, Sarveshwar Shrivastava, Ved Prakash Khatri","Yuj Ventures, Sixth Sense Ventures",4000000.0,Series B,2021,Education
2021-05-20,Makers Hive,2018,Hyderabad,Pranav Vempati,"Starfish Growth Partners, Investpad",9000000.0,Seed,2021,Technology
2021-05-20,Gobbly,2019,Gurugram,"Ankur Agarwal, Amit Ahuja","Anicut Angel Fund, Sauce.VC",900000.0,Pre-series A,2021,Consumer Services
2021-05-21,Duroflex,1963,Bangalore,P. C. Mathew,Norwest Venture Partners,60000000.0,Seed,2021,Other
2021-05-21,Crater.Club,2020,Bangalore,"Vignesh Prasad, Vivan Puri",LC Nueva AIF,700000.0,Seed,2021,Media/Entertainment
2021-05-21,AutomataPi,2017,Powai,"Devesh Rao, Manjeet Khopkar, Rahul Hattangdi",Indian Angel Network,400000.0,Seed,2021,Technology
2021-05-21,Sourcewiz,2021,Gurugram,"Divyaanshu Makkar, Vikas, Mayur","Blume, Alpha Wave Incubation",3000000.0,Seed,2021,Technology
2021-05-21,Livve Homes,2017,Bangalore,Maya Lakshman,Angel investors,5000000.0,Seed,2021,Logistics
2021-05-21,Biddano,2016,Pune,"Talha Shaikh, Ashok Yadav","Gokul Rajaram, JPIN, Venture Catalysts UK, AngelList",2000000.0,Pre-series A1,2021,Wellness/Beauty
2021-05-22,MPL,2018,Bangalore,"Sai Srinivas Kiran G, Shubham Malhotra","Pegasus Tech Ventures, Base Partners",95000000.0,Seed,2021,Gaming
2021-05-22,FanPlay,2020,Bangalore,YC W21,"Pritesh Kumar, Bharat Gupta",1200000.0,,2021,Gaming
2021-05-22,ZFW Hospitality,2015,Delhi,Madhav Kasturia,"Mumbai Angels Network, Expert DOJO",150000.0,Pre-seed,2021,Consumables
2021-05-22,MasterMentors,2019,West Bengal,"Suraj Juneja, Vijay Rachh, and Aaquib Hussain",Inflection Point Ventures,1500000.0,Seed,2021,Education
2021-05-22,Expertrons,2019,Mumbai,"Jatin Solanki, Vivek Gupta","Kunal Shah, Anant Maheshwari",169032154.0,Seed,2021,Other
2021-05-23,Pazcare,2020,Bangalore,"Sanchit Malik, Manish Mishra","BEENEXT, 3one4 Capital",3500000.0,Seed,2021,Finance
2021-05-23,Captain Fresh,2019,Bangalore,Utham Gowda,"Accel Partners, Matrix India",12000000.0,Series A,2021,Logistics
2021-05-23,Wiingy,2021,Bangalore,Asit Biswal,Aroa Ventures,400000.0,Seed,2021,Other
2021-05-23,Northern Arc,2008,Chennai,Kshama Fernandes,"U.S. International Development Finance Corp, Asian Development Bank",10000000.0,Debt,2021,FinTech
2021-05-24,ElasticRun,2015,Pune,"Sandeep Deshmukh, Saurabh Nigam, Shitiz Bansal","Avataar Venture Partners, Kalaari Capital",75000000.0,Series D,2021,E-Commerce
2021-05-24,DigiSparsh,2020,Mumbai,"Saurabh Soni, Akhilesh Gandhi",GoAhead Ventures,169032154.0,Seed,2021,FinTech
2021-05-24,Unremot,2020,Bangalore,Shiju Radhakrishnan,Inflection Point Ventures,700000.0,Seed,2021,Technology
2021-05-25,Syook,2016,Bangalore,"Saurabh Sharma, Aman Agarwal, Arjun Nagarajan","Inflection Point Ventures, ONGC",1000000.0,Series A,2021,Automotive
2021-05-25,Samunnati,2014,Chennai,Anil Kumar,"U.S. International Development Finance Corp, responsAbility",10000000.0,Debt,2021,Technology
2021-05-26,WeSkill,2020,Gurugram,"Shaurya Joshi, Shashank Patidar, Praneet Agarwal","Shrishti Sahu, Umang Vohra",4000000.0,Pre-seed,2021,Other
2021-05-26,Alteria Capital,2018,Mumbai,Vinod Murali,Inflection Point Ventures,-2147483648.0,Debt,2021,FinTech
2021-05-26,KoineArth,2018,Bangalore,Praphul Chandra,YourNest,1800000.0,Pre-series A,2021,Technology
2021-05-26,Jidoka Technologies,2018,Chennai,Sekar Udayamurthy,Inflection Point Ventures,340000.0,Seed,2021,Technology
2021-05-26,Coutloot,2016,Mumbai,"Mahima Kaul, Jasmeet Thind","Ameba Capital, 9Unicorns",8000000.0,Pre-series,2021,Consumer Services
2021-05-26,byteXL,2019,Hyderabad,"Sricharan Tadepalli, Karun Tadepalli",Joseph Joy,200000.0,Seed,2021,Other
2021-05-26,Bikry app,2019,Noida,Abhishek Bhayana,YCombinator,1300000.0,Seed,2021,Consumer Services
2021-05-27,Taikee,2010,Mumbai,"Nidhi Ramachandran, Sachin Chhabra",Inflection Point Ventures,1000000.0,Seed,2021,E-Commerce
2021-05-28,Tessolve,1993,Bangalore,"P Raja Manickam, Srinivas Chinamilli, Veerappan V",Novo Tellus Capital,40000000.0,Seed,2021,Other
2021-05-28,Zepto,2021,Mumbai,"Aadit Palicha, Kaivalya Vohra","Glade Brook Capital, Nexus, Y Combinator",60000000.0,Seed,2021,E-Commerce
2021-05-29,Mensa Brands,2021,Bangalore,Ananth Narayanan,"Accel Partners, Falcon Edge Capital, Norwest Venture Partners",50000000.0,Series A,2021,Other
2021-05-29,TartanSense,2015,Bangalore,Jaisimha Rao,"FMC, Omnivore, Blume Ventures",5000000.0,Seed,2021,Technology
2021-05-29,Bluepad,2020,Bangalore,"Sanjyot Bhosale, Devakrishna Asokar, Kishore Garimella","Titan Capital, AngelList's syndicate",200000.0,Pre-seed,2021,Media/Entertainment
2021-05-29,CometChat,2009,Mumbai,"Anuj, Anant Garg",Signal Peak Ventures,10000000.0,Series A,2021,Technology
2021-05-30,Aisle,2014,Bangalore,Able Joseph,"Anas Rahman Junaid, Vinod Jose",169032154.0,Pre-series A,2021,Lifestyle
2021-05-30,Anveshan,2019,Bangalore,"Aayushi Khandelwal, Akhil Kansal, Kuldeep Parewa","DSG Consumer Partners, Titan Capital",500000.0,Seed,2021,Consumables
2021-05-30,FrontRow,2020,Bangalore,"Shubhadit Sharma, Mikhil Raj, Ishaan Preet Singh","Eight Roads Ventures, GSV",14000000.0,Series A,2021,Other
2021-05-30,Zorro,2021,Gurugram,"Jasveer Singh, Abhishek Asthana, Deepak Kumar","Vijay Shekhar Sharma, Ritesh Agarwal, Ankiti Bose",32000000.0,Seed,2021,Technology
2021-05-31,Homversity,2017,Ahmedabad,Saurav Kumar Sinha,Inflection Point Ventures,155000.0,Seed,2021,Marketing
2021-05-31,Credenc,2017,Delhi,Avinash Kumar,Capital India,25000000.0,Seed,2021,FinTech
2021-06-01,Tvasta,2016,Chennai,"Vidyashankar C, Parivarthan Reddy, Adithya Jain",Habitat for Humanity International,400000.0,Seed,2021,Automotive
2021-06-01,Indi Energy,2019,Roorkee,Dr. ASIT SAHOO,Mumbai Angels Network,169032154.0,Seed,2021,Energy
2021-06-01,Smart Express,2018,Mumbai,Yogesh Dhingra,"IIFL India Private Equity Fund, Smiti Holding & Trading Company",10000000.0,Seed,2021,Logistics
2021-06-02,MPL,2018,Bangalore,"Sai Srinivas Kiran G, Shubham Malhotra","Pegasus Tech Ventures, Base Partners",5000000.0,Seed,2021,Gaming
2021-06-02,Firmway,2016,Mumbai,"Prashant Gupta, Vivek Chandan",Inflection Point Ventures,169032154.0,Pre-seed,2021,FinTech
2021-06-02,BrowserStack,2011,Mumbai,"Nakul Aggarwal, Ritesh Arora",Accel,200000000.0,Series B,2021,Technology
2021-06-02,CHUPPS,2016,Mumbai,"Gaurav Agarwal, Yash Mukhi",Venture Catalysts,1100000.0,Pre-series A,2021,Lifestyle
2021-06-02,TruNativ,2019,Mumbai,"Pranav Malhotra, Mamta Malhotra",9Unicorns,169032154.0,Seed,2021,Consumables
2021-06-02,Prescinto,2016,Gujarat,Puneet Jaggi,"Venture Catalysts, 9Unicorns Accelerator Fund",3500000.0,Seed,2021,Energy
2021-06-02,Artium Academy,2021,Mumbai,"Ashish Joshi, Nithya Sudhir","Sonu Nigam, Whiteboard Capital",750000.0,Seed,2021,Media/Entertainment
2021-06-03,Speciale Invest,2017,Bangalore,"Vishesh Rajaram, Arjun Rao",Inflection Point Ventures,10000000.0,Seed,2021,FinTech
2021-06-03,Elda Health,2020,Bangalore,"Swathi Kulkarni, Sindhuri Ananth, Shubham Sharma","Avaana Capital, Orios Ventures",1500000.0,Seed,2021,Automotive
2021-06-04,Arthya Wealth and Investments,2020,Mumbai,Gaurav Arora,"Rishi Kumar Bagla, Krishen Lal Khanna",1000000.0,Pre-series A,2021,FinTech
2021-06-04,NODWIN,2012,Gurugram,Gautam Virk,Krafton,20000000.0,Seed,2021,Gaming
2021-06-04,Imagimake,2011,Mumbai,"Disha Katharani, Ravi Jalan",Velocity,169032154.0,Seed,2021,Consumer Services
2021-06-04,Hyreo,2016,Thiruvananthapuram,"Arun Satyan, Mahesh Raju, Sreenath N",Callapina Capital,169032154.0,Pre-series A,2021,Other
2021-06-05,Greenjoules,2018,Pune,"R. Sethunath, V S Shridhar, V. Radhika, Viraraghavan Sankaran",Blue Ashva Capital,4500000.0,Series A,2021,Energy
2021-06-05,Superpro.ai,2019,Bangalore,"Gaurav Tripathi, Sagar Ramteke, Vijay Goel, Vivek Kumar","SOSV, Omphalos Ventures India",3000000.0,Seed,2021,Media/Entertainment
2021-06-05,Godamwale,2016,Mumbai,"Basant Kumar, Vivek Tiwari, Ranbir Nandan",Inflection Point Ventures,169032154.0,Seed,2021,Logistics
2021-06-05,Maya,2016,Bangalore,John Paul,Rajan Anadan,2200000.0,Seed,2021,Healthcare
2021-06-06,Legitquest,2017,Delhi,"Himanshu Puri, Karan Kalia, Rohit Shukla","WaterBridge Ventures, Info Edge",600000.0,Seed,2021,Technology
2021-06-06,RiseBird,2018,Pune,Ashutosh Seth,SAB Holdings,500000.0,Seed,2021,Other
2021-06-07,Riskcovry,2018,Bangalore,"Suvendu Prusty, Sorabh Bhandari, Vidya Sridharan, Chiranth Patil","Better Capital, Bharat Inclusion Seed Fund",5000000.0,Series A,2021,Technology
2021-06-07,PlayShifu,2016,Bangalore,"Dinesh Advani, Vivek Goyal","Chiratae Ventures, Bharat Innovation Fund",17000000.0,Series B,2021,Education
2021-06-08,Coinshift,2021,Chandigarh,Tarun Gupta,"Sequoia Capital, Sandeep Nailwal",2500000.0,Seed,2021,Technology
2021-06-08,MYFITNESS,2019,Silvassa,"Mohammad Patel, Rahil Virani",9Unicorns,1000000.0,Seed,2021,Wellness/Beauty
2021-06-09,Gigforce,2019,Gurugram,"Chirag Mittal, Anirudh Syal",Endiya Partners,3000000.0,Pre-series A,2021,Other
2021-06-09,Disruptium,2021,Ahmadabad,"Yash Shah, Kapil Mathrani, Ishit Desai",Pravesh Mehta,200000.0,Seed,2021,Consumer Services
2021-06-09,MediBuddy,2000,Bangalore,"atish Kannan, Enbasekar","IDFC Private Equity, Bessemer Venture Partners",40000000.0,Series B,2021,Healthcare
2021-06-09,SarvaGram,2019,Mumbai,"Utpal Isser, Sameer Mishra",Elevation Capital,10000000.0,Series B,2021,FinTech
2021-06-10,ZestMoney,2015,Bangalore,"Priya Sharma, Lizzie Chapman",Zip Co,50000000.0,Series C,2021,Finance
2021-06-10,Onsurity,2020,Bangalore,"Kulin Shah, Yogesh Agarwal","Jitendra Gupta, Harsh Shah",169032154.0,Seed,2021,Automotive
2021-06-11,Spry,2021,Mumbai,"Gaurav Dagaonkar, Meghna Mittal","9Unicorns, Ashneer Grover",1500000.0,Seed,2021,Media/Entertainment
2021-06-11,Breathe Well-being,2015,Gurugram,"Rohan Verma, Aditya Kaicker",Accel,5500000.0,Series A,2021,Healthcare
2021-06-12,Chargeup,2019,Delhi,"Varun Goenka, Akshay Kashyap",Mapmyindia,169032154.0,Pre-series A,2021,Energy
2021-06-12,Delhivery,2011,Gurugram,"Bhavesh Manglani, Kapil Bharati, Mohit Tandon, Sahil Barua, Suraj Saharan","Fidelity, GIC",270000000.0,Series H,2021,Logistics
2021-06-12,Cashify,2009,Gurugram,"Amit Sethi, Mandeep Manocha, Nakul Kumar","Bessemer Venture Partners, CDH Investments",15000000.0,Seed,2021,E-Commerce
2021-06-12,Fourth Partner Energy,2010,Hyderabad,Vivek Subramanian,"Norfund, The Rise Fund",125000000.0,Seed,2021,Energy
2021-06-13,Avail Finance,2017,Bangalore,"Ankush Aggarwal, Tushar Mehndiratta","Alteria Capital, Matrix Partners India",3000000.0,Debt,2021,FinTech
2021-06-13,Pitstop,2015,Bangalore,"Mihir Mohan Mishra, Nirant Ramakuru, Ruchi Deepak","Acko Technology, Services, LetsVenture",3500000.0,Pre-series B,2021,Automotive
2021-06-13,Lumiq,2013,Noida,Shoaib Mohammad,Info Edge Ventures,2000000.0,Seed,2021,Technology
2021-06-14,ReDesyn,2016,Mumbai,"Smriti Dubey, Shikhar Vaidya",Anthill Ventures,300000.0,Pre-series A,2021,Other
2021-06-14,Settlrs,2018,Bangalore,"Gaurav Ranebennur, Nishanth Janadri",MaGEHold Pte. Ltd.,169032154.0,Pre-series A,2021,Logistics
2021-06-14,NephroPlus,2009,Hyderabad,Vikram Vuppala,IIFL Asset Management,24000000.0,Series E,2021,Automotive
2021-06-14,Murf.ai,2020,Bangalore,"Sneha Roy, Ankur Edkie, Divyanshu Pandey",Elevation Capital,1500000.0,Seed,2021,Technology
2021-06-14,Blume Ventures,2011,Mumbai,"Karthik Reddy, Sanjay Nath",Avendus,40000000.0,Seed,2021,FinTech
2021-06-15,Skeps,2018,Gurugram,"Mayank Tewari, Tushar Srivastava",Bertelsmann India,9500000.0,Seed,2021,FinTech
2021-06-15,Spinny,2015,Gurugram,"Niraj Singh, Mohit Gupta, Ramanshu Mahaur",Tiger Global,108000000.0,Series D,2021,Automotive
2021-06-15,Qube Health,2016,Mumbai,Gagan Kapur,Inflection Point Ventures,169032154.0,Pre-series A,2021,Healthcare
2021-06-16,Get My Parking,2015,Delhi,"Chirag Jain, Rasik Pansare","IvyCap Ventures, IAN Fund",6000000.0,Seed,2021,Logistics
2021-06-16,Locobuzz,2011,Mumbai,Vishal Agrawal,Yuj Ventures,4000000.0,Series A,2021,Other
2021-06-16,Skillmatics,2016,Mumbai,Dhvanil Sheth,Sequoia Capital India,6000000.0,Series A,2021,Education
2021-06-17,Enthu.ai,2020,Chandigarh,"Tushar Jain, Vishal Verma",Appit Simple Infotek,200000.0,Seed,2021,Technology
2021-06-17,HappyCredit,2020,Bangalore,"Jitendra Kumar, Ashish Virmani","Kunal Shah, Krishna Kumar",600000.0,Pre-seed,2021,FinTech
2021-06-18,Leverage Edu,2017,Delhi,Akshay Chaturvedi,"Vijay Shekhar Sharma, Rohit Kapoor, Amanpreet Bajaj, Lalit Singh",169032154.0,Seed,2021,Education
2021-06-18,Mestastop Solutions,2018,Bangalore,Dr Arnab Roy Chowdhury,CIIE.CO,100000.0,Seed,2021,Healthcare
2021-06-18,MicroDegree,2019,Mangalore,"Gaurav Kamath, Rakesh Kothari, Manikanta Nair",Research Innovation Incubation Design Labs,169032154.0,Seed,2021,Education
2021-06-18,Chqbook,2017,Gurugram,"Vipul Sharma, Rajat Kumar, Sachin Arora","Aavishkaar Capital, Rajiv Dadlani Group",5000000.0,Pre-series B,2021,FinTech
2021-06-19,Vitra.ai,2020,Bangalore,Akash Nidhi PS,Inflexor Ventures,169032154.0,Seed,2021,Technology
2021-06-19,ShopMyLooks,2021,Noida,Rohit Jaiswal,"Capital A, Collective Artists Network",200000.0,Seed,2021,Media/Entertainment
2021-06-19,Bizongo,2015,Mumbai,"Aniket Deb, Ankit Tomar, Sachin Agrawal","CDC Group, IDG Capital",51000000.0,Series C,2021,E-Commerce
2021-06-19,Jeevam Health,2020,Delhi,"Kamran alam, Piyush vishwakarma",Y Combinator,1500000.0,Pre-seed,2021,Automotive
2021-06-20,Fountain9,2019,Mumbai,"Niki Khokale, Rajas Lonkar","021 Capital, Y Combinator",1900000.0,Seed,2021,Other
2021-06-20,Elda Health,2020,Bangalore,"Swathi Kulkarni, Sindhuri Ananth, Shubham Sharma","Avaana Capital, Orios Ventures",1500000.0,Seed,2021,Automotive
